CHRW	EXPD	0.914466005
CHTR	DIS	1.070955066
CINF	MMC	0.737877399
CINF	PGR	0.805631916
CINF	TRV	0.712417756
CL	EL	0.924945849
CL	KMB	0.769332109
CL	MJN	1.06077824
CL	MMC	0.919935302
CL	PEP	0.805040808
CL	PG	0.771091024
CLX	KMB	0.825135411
CMA	ZION	0.494463209
CMCSA	GPC	1.19381748
CME	NDAQ	0.838559608
CMG	SNPS	1.222389088
CMI	PCAR	0.724912538
CMS	DTE	0.447223597
CMS	NEE	0.598282016
CMS	O	0.914968618
CMS	XEL	0.421766446
CNP	SRE	0.753637451
COF	DFS	0.719639391
COF	RHI	0.939565312
COG	RRC	0.809544937
COH	VFC	1.030291936
COL	HON	0.859588908
COO	SYK	1.08551358
COP	CVX	0.717177048
COP	HES	0.615099341
COP	MRO	0.632672845
COST	PEP	1.021919656
COST	WMT	1.030220364
COTY	EL	1.066879806
CPB	GIS	0.782709692
CPB	LNT	1.105668026
CSCO	ITW	0.938903765
CSX	NSC	0.730851707
CSX	UNP	1.149472097
CTAS	ITW	0.935127431
CTL	LVLT	1.03049967
CTXS	FISV	0.99899723
CVS	WBA	1.00893599
CVX	PSX	0.850199527
CVX	XOM	0.622718881
CXO	PXD	0.638726388
CXO	XEC	0.584397704
D	DTE	0.617727265
DAL	LUV	0.697907722
DAL	UAL	0.628845667
DD	DOW	0.734395735
DG	DLTR	0.841871468
DGX	DVA	0.970664893
DGX	LH	0.747244086
DGX	TMO	0.929258631
DGX	UHS	0.970725606
DGX	UNH	0.977721698
DHI	LEN	0.524420906
DHR	PFG	0.994744499
DIS	FOX	0.890059414
DISCA	DISCK	0.162352368
DISCA	SNI	0.996519449
DISH	IVZ	1.042294629
DLR	FRT	0.871446345
DLTR	TGT	1.033618107
DOV	FLS	0.712020819
DOV	PH	0.760721388
DOW	LYB	0.817565087
DPS	PEP	0.812156157
DRI	MCD	1.108190072
DTE	SRE	0.697038649
DVN	EOG	0.684034031
DVN	MRO	0.600036684
DVN	OKE	0.8392325
DVN	RRC	0.904642609
DXC	FDX	1.216535991
EBAY	URI	1.247321374
ECL	HPQ	1.186241646
ECL	PX	0.831672441
ED	SO	0.558312295
ED	WEC	0.514717499
EFX	FISV	0.861131481
EFX	IDXX	1.252019437
EFX	IFF	0.975163913
EIX	XEL	0.564011713
EMN	ETN	0.845748684
EMN	LYB	0.799606252
EMR	PH	0.739019608
EOG	HP	0.726103616
EOG	OXY	0.705115054
EOG	XEC	0.622402052
EQIX	MA	0.971730304
EQT	RRC	0.796554026
ES	XEL	0.485329425
ESRX	MCK	1.022969513
ETFC	SCHW	0.557170254
ETN	NSC	0.95160949
ETN	PH	0.698282402
ETN	ROK	0.738308325
ETN	URI	0.899417559
EVHC	UHS	1.185057462
EW	NWL	1.172474196
EXC	PEG	0.754832098
EXPD	UPS	0.9344618
EXPE	PCLN	0.924754213
EXPE	TRIP	0.999412468
EXR	PSA	0.578284405
F	GM	0.740671504
F	PFG	0.892679475
F	WFM	1.207800002
FAST	GWW	0.793341742
FAST	ITW	0.901580163
FB	GOOGL	0.909993517
FBHS	MAS	0.802090902
FBHS	MHK	0.829219698
FCX	MOS	0.999139135
FCX	NEM	1.113826836
FDX	ITW	0.887410672
FDX	UPS	0.780543461
FFIV	PFG	1.044158105
FIS	FISV	0.81658959
FIS	GPN	0.932752044
FISV	HAS	1.106054545
FISV	HD	0.900744871
FISV	INTU	0.881571492
FISV	IT	1.010887731
FISV	MA	0.827876373
FISV	MCD	1.012836957
FISV	MMC	0.822406979
FISV	ORLY	0.937738606
FISV	PAYX	0.791317932
FISV	RSG	0.93651925
FISV	SNPS	0.929450943
FISV	TDG	1.079246893
FISV	TSS	0.896049487
FISV	VRSK	0.974778277
FISV	VRSN	0.994163318
FISV	XRAY	0.945221253
FITB	RF	0.481855009
FL	NKE	1.183717524
FL	TJX	0.957129173
FLIR	USB	1.004570293
FLR	FLS	0.813660601
FLR	ICE	1.149953341
FLR	JEC	0.69992512
FLR	PWR	0.915579255
FLS	PNR	0.753061084
FMC	PX	0.941419356
FOX	FOXA	0.227488782
FOX	VIAB	0.964725469
FRT	HCN	0.808532429
FRT	O	0.727272014
FRT	PLD	0.726596637
FRT	PSA	0.814433996
FRT	REG	0.528404331
FRT	SPG	0.65137815
FTI	HP	0.774275773
FTI	NOV	0.767726252
GD	ITW	0.837306113
GD	NOC	0.788617567
GE	ITW	0.853978889
GGP	MAC	0.818700699
GGP	SPG	0.65659875
GIS	HSY	0.951542088
GIS	K	0.700708555
GIS	MDLZ	0.854694769
GIS	MKC	0.820992659
GIS	SJM	0.941514685
GIS	SYY	1.037504856
GLW	ITW	0.886228408
GOOG	GOOGL	0.15216391
GOOG	MSFT	0.936808685
GPC	ITW	0.811413868
GPC	TIF	1.001872852
GPS	KSS	1.003525583
GPS	UAA	1.125788397
GS	MS	0.488988324
HAL	LYB	0.841102414
HAL	SLB	0.665284736
HAS	MAT	1.08037912
HBI	LKQ	1.263271894
HCA	UHS	0.731105021
HCN	HCP	0.616038633
HCN	VTR	0.618790978
HD	LOW	0.724154641
HD	MHK	0.92854506
HD	TJX	0.915222318
HD	TSCO	0.995698735
HD	ULTA	1.073051053
HIG	PRU	0.789678883
HOG	NFLX	1.305869351
HOG	PFG	1.038435123
HON	ITW	0.715260632
HON	TXT	0.84043964
HON	VMC	0.959507569
HP	RIG	0.741798052
HP	SLB	0.694798045
HRB	RHI	1.132505775
HRS	PFG	0.925781565
HSIC	XRAY	0.913948855
HST	MAR	0.842374052
HST	SLG	0.913399921
ILMN	TMO	1.038038727
INTC	MSFT	0.933289063
INTC	TXN	0.8456559
IP	IVZ	0.941064668
IPG	OMC	0.748429113
IR	ITW	0.786584036
IR	WYNN	1.135313529
IRM	KIM	1.048740785
ISRG	TMO	1.035818604
ITW	MMC	0.780495878
ITW	MMM	0.741509976
ITW	NUE	0.912543986
ITW	OMC	0.862592583
ITW	PH	0.723539986
ITW	PX	0.83073661
ITW	SWK	0.776536427
ITW	TEL	0.811807032
ITW	UTX	0.834563652
ITW	XYL	0.779831711
IVZ	LKQ	0.957960943
IVZ	LUK	0.823970422
IVZ	MCO	0.782569096
IVZ	NWSA	0.905692255
IVZ	SIG	1.076935158
JBHT	R	0.853036279
JCI	PFG	0.981079126
JNPR	TEL	1.014772153
JPM	USB	0.52538938
JWN	LB	1.019323206
JWN	M	0.865249391
JWN	TJX	0.992448908
KEY	RF	0.478232052
KIM	REG	0.545095049
KLAC	LRCX	0.891650209
KMI	OKE	0.79575712
KO	PEP	0.758936516
KORS	PVH	1.046892837
KR	NAVI	1.222340958
KSS	M	0.819584227
KSU	NSC	0.879591587
L	PFG	0.712006258
LEG	MHK	0.921988345
LEN	MHK	0.89861717
LEN	PHM	0.589737783
LLL	NOC	0.861284521
LLY	PFE	1.004486199
LMT	NOC	0.741674954
LNC	PRU	0.459173104
LNC	UNM	0.504860435
LRCX	TXN	0.857788427
MA	PCLN	0.995606128
MAA	UDR	0.709036984
MAR	WYN	0.788727574
MCHP	MU	0.964123975
MCHP	QCOM	1.069752067
MCHP	TXN	0.695433812
MCO	SPGI	0.708359087
MDT	PDCO	0.983855614
MDT	SYK	0.877788419
MET	PRU	0.492102931
MHK	SHW	0.959343116
MHK	WHR	0.912128975
MKC	PEP	0.851384211
MKC	TSN	1.093790378
MLM	VMC	0.644294512
MMC	NLSN	0.994530755
MMC	YUM	1.113744741
MNK	MYL	1.035119024
MO	PEP	0.849722377
MO	PM	0.800324621
MO	RAI	1.091291992
MON	PX	1.006855407
MPC	VLO	1.007478473
MRK	PFE	0.89735356
MRO	MUR	0.600877551
MS	RJF	0.621635184
MTD	PFG	0.889273312
MTD	WAT	0.86851664
MU	WDC	0.966512841
MYL	PRGO	1.059184342
NFX	XEC	0.668748967
NI	WU	1.21577739
NOC	RTN	0.777485032
NTAP	WDC	1.025871355
NUE	V	1.242922543
NVDA	TXN	1.008152264
NWL	PFG	0.988991581
NWS	NWSA	0.269602217
OKE	WMB	0.908494205
PBCT	STI	0.62279298
PCAR	R	0.861109102
PCG	XEL	0.600892375
PEG	XEL	0.62430411
PEP	STZ	0.99289345
PEP	TAP	1.037360997
PEP	VZ	1.002001864
PFG	PRU	0.595247735
PFG	WU	0.934298725
PFG	XRX	1.008283869
PKI	TMO	0.757157523
PLD	WY	0.936013175
PNC	STI	0.476582023
PNC	USB	0.474694506
PNW	XEL	0.503179298
PPG	PX	1.130840265
PSX	VLO	0.7904568
PVH	RL	0.95901368
PVH	VFC	0.847893097
RF	STI	0.463379011
RF	ZION	0.474265722
RJF	SCHW	0.599815928
ROST	TJX	1.129768135
RSG	WM	0.721430631
SCG	XEL	0.538182458
SNA	SWK	0.831628252
SPGI	YHOO	1.055799257
SRCL	VFC	1.108801139
STX	WDC	0.791258519
SYK	ZBH	0.94084658
T	VZ	0.686388961
TEL	TXN	0.848624425
TGT	TJX	0.988359146
TJX	VFC	0.995322912
TMK	UNM	1.019084305
TMO	WAT	0.814458235
TMO	ZTS	1.024205532
TSO	VLO	0.697153537
USB	WFC	0.556254675
WEC	XEL	0.469398273
A	TMO	0.931926211
AAL	DAL	0.572963496
AAP	ORLY	0.959137991
AAPL	UNP	0.482918501
ABBV	AMGN	0.936860164
ABC	CAH	0.76783177
ABT	HOLX	0.898126796
ABT	MDT	0.895414444
ABT	TMO	0.832810135
ABT	VAR	0.949732004
ACN	CTSH	0.911816139
ACN	FISV	0.871876564
ACN	ORCL	0.920391838
ACN	RHT	0.971940752
ADBE	CRM	0.960789733
ADBE	INTU	0.937387918
ADI	TXN	0.721527154
ADI	XLNX	0.853814837
ADM	PFG	0.987776957
ADP	PAYX	0.735555636
ADS	DFS	0.95252225
ADSK	MCO	0.972946527
AEE	XEL	0.518845762
AEP	DUK	0.532632524
AEP	ETR	0.647580145
AEP	FE	0.737404865
AEP	PPL	0.66931133
AEP	XEL	0.489807845
AES	CNP	0.927455706
AES	NRG	0.969912889
AET	ANTM	0.684472115
AET	CNC	1.157943995
AET	HUM	0.854431304
AET	UNH	0.727102544
AFL	PRU	0.7704596
AGN	AMGN	0.989534836
AGN	MYL	1.06225478
AIG	JPM	0.751108251
AIV	REG	0.726236376
AIV	UDR	0.567281218
AIZ	BRK.B	0.960436731
AIZ	HRL	1.06338919
AJG	MMC	0.734207936
AKAM	TEL	1.059813446
ALB	EMN	0.933399992
ALK	DAL	1.088265691
ALL	CINF	0.827368622
ALLE	AYI	1.066317589
ALLE	FISV	0.887138945
ALXN	AMGN	0.956436548
AMAT	LRCX	0.740083721
AMD	MCHP	1.13322253
AME	ITW	0.791442953
AME	ROP	0.809429348
AMG	IVZ	0.624586186
AMG	TDC	1.025005583
AMGN	BIIB	0.941875863
AMGN	BMY	1.03261756
AMGN	CAH	0.958104726
AMGN	CELG	1.059674369
AMGN	GILD	0.941884252
AMGN	INCY	0.954032736
AMGN	PFE	0.902853971
AMGN	REGN	0.863545309
AMGN	TMO	0.896503338
AMGN	VRTX	1.009204908
AMP	IVZ	0.618657341
AMP	LNC	0.628832172
AMP	NAVI	0.925813628
AMT	CCI	0.789260119
AMT	PLD	0.878257643
AMZN	GOOGL	0.905103048
AN	BBBY	0.982104399
AN	BWA	0.9574202
AN	KMX	0.824950162
ANTM	CI	0.774775431
AON	MMC	0.625669068
APA	MRO	0.692473406
APC	DVN	0.646496434
APC	NBL	0.703316309
APD	PX	0.854129094
APH	MCHP	1.014406162
ARE	FRT	0.752609172
ARNC	LYB	1.194492123
ATVI	EA	0.98326322
ATVI	FISV	1.055888977
AVB	EQR	0.617478359
AVB	ESS	0.504908983
AVB	UDR	0.534086105
AVGO	SWKS	0.752655774
AVGO	TXN	0.820644451
AVY	IP	0.947362416
AVY	SEE	0.943516766
AWK	PNW	0.699728273
AXP	DFS	0.824191174
AZO	ORLY	0.726487402
BA	TXT	0.878502904
BAC	C	0.466114247
BAX	MAS	1.108559119
BBBY	BBY	1.026871203
BBBY	SBUX	1.207452781
BBBY	SPLS	1.080071372
BBT	COF	0.711508914
BBT	HBAN	0.545385448
BBT	MTB	0.532737342
BBT	STI	0.46475124
BCR	SYK	0.859617933
BDX	SYK	0.841858794
BEN	IVZ	0.634922993
BEN	TROW	0.635526843
BF.B	EL	1.196408369
BHI	HAL	0.722726527
BK	NTRS	0.542171634
BK	STT	0.597132352
BLK	GRMN	1.042684255
BLK	IVZ	0.64202661
BLK	LVLT	0.973074828
BLK	MSI	1.036720732
BLL	ITW	0.985395005
BRK.B	DIS	0.955528704
BRK.B	IBM	0.931106041
BRK.B	JNJ	0.887807879
BRK.B	MMC	0.707038977
BRK.B	NDAQ	0.912897904
BRK.B	USB	0.702691916
BSX	SYK	0.958554424
BWA	DLPH	0.724769509
BWA	F	0.846732705
BWA	GT	0.911443122
BXP	KIM	0.683108877
BXP	SLG	0.630239778
BXP	VNO	0.6225773
C	JPM	0.46932475
C	MS	0.52629356
C	NTRS	0.591866561
C	PRU	0.599966598
CA	ITW	0.899615066
CA	SYMC	1.044198796
CAG	MNST	0.802336209
CAG	PEP	1.035928196
CAH	CVS	1.031792643
CAH	MCK	0.716829458
CAT	CMI	0.776067138
CAT	DE	0.937714463
CAT	FCX	0.915851284
CAT	PH	0.759578139
CB	TRV	0.65153092
CB	XL	0.88695323
CBG	IVZ	0.80436915
CBG	WY	0.940375355
CBOE	CME	0.973167129
CBS	FOX	0.952655973
CBS	SNI	0.907897652
CBS	TGNA	0.97682861
CBS	TWX	0.986129262
CCL	CHD	1.24679052
CCL	DAL	0.991275847
CCL	MAR	0.957494267
CCL	RCL	0.625666582
CERN	DGX	1.065094195
CF	MOS	1.23634005
CHK	DVN	0.862003006
CHRW	EXPD	0.914466005
CHTR	DIS	1.070955066
CINF	MMC	0.737877399
CINF	PGR	0.805631916
CINF	TRV	0.712417756
CL	EL	0.924945849
CL	KMB	0.769332109
CL	MJN	1.06077824
CL	MMC	0.919935302
CL	PEP	0.805040808
CL	PG	0.771091024
CLX	KMB	0.825135411
CMA	ZION	0.494463209
CMCSA	GPC	1.19381748
CME	NDAQ	0.838559608
CMG	SNPS	1.222389088
CMI	PCAR	0.724912538
CMS	DTE	0.447223597
CMS	NEE	0.598282016
CMS	O	0.914968618
CMS	XEL	0.421766446
CNP	SRE	0.753637451
COF	DFS	0.719639391
COF	RHI	0.939565312
COG	RRC	0.809544937
COH	VFC	1.030291936
COL	HON	0.859588908
COO	SYK	1.08551358
COP	CVX	0.717177048
COP	HES	0.615099341
COP	MRO	0.632672845
COST	PEP	1.021919656
COST	WMT	1.030220364
COTY	EL	1.066879806
CPB	GIS	0.782709692
CPB	LNT	1.105668026
CSCO	ITW	0.938903765
CSX	NSC	0.730851707
CSX	UNP	1.149472097
CTAS	ITW	0.935127431
CTL	LVLT	1.03049967
CTXS	FISV	0.99899723
CVS	WBA	1.00893599
CVX	PSX	0.850199527
CVX	XOM	0.622718881
CXO	PXD	0.638726388
CXO	XEC	0.584397704
D	DTE	0.617727265
DAL	LUV	0.697907722
DAL	UAL	0.628845667
DD	DOW	0.734395735
DG	DLTR	0.841871468
DGX	DVA	0.970664893
DGX	LH	0.747244086
DGX	TMO	0.929258631
DGX	UHS	0.970725606
DGX	UNH	0.977721698
DHI	LEN	0.524420906
DHR	PFG	0.994744499
DIS	FOX	0.890059414
DISCA	DISCK	0.162352368
DISCA	SNI	0.996519449
DISH	IVZ	1.042294629
DLR	FRT	0.871446345
DLTR	TGT	1.033618107
DOV	FLS	0.712020819
DOV	PH	0.760721388
DOW	LYB	0.817565087
DPS	PEP	0.812156157
DRI	MCD	1.108190072
DTE	SRE	0.697038649
DVN	EOG	0.684034031
DVN	MRO	0.600036684
DVN	OKE	0.8392325
DVN	RRC	0.904642609
DXC	FDX	1.216535991
EBAY	URI	1.247321374
ECL	HPQ	1.186241646
ECL	PX	0.831672441
ED	SO	0.558312295
ED	WEC	0.514717499
EFX	FISV	0.861131481
EFX	IDXX	1.252019437
EFX	IFF	0.975163913
EIX	XEL	0.564011713
EMN	ETN	0.845748684
EMN	LYB	0.799606252
EMR	PH	0.739019608
EOG	HP	0.726103616
EOG	OXY	0.705115054
EOG	XEC	0.622402052
EQIX	MA	0.971730304
EQT	RRC	0.796554026
ES	XEL	0.485329425
ESRX	MCK	1.022969513
ETFC	SCHW	0.557170254
ETN	NSC	0.95160949
ETN	PH	0.698282402
ETN	ROK	0.738308325
ETN	URI	0.899417559
EVHC	UHS	1.185057462
EW	NWL	1.172474196
EXC	PEG	0.754832098
EXPD	UPS	0.9344618
EXPE	PCLN	0.924754213
EXPE	TRIP	0.999412468
EXR	PSA	0.578284405
F	GM	0.740671504
F	PFG	0.892679475
F	WFM	1.207800002
FAST	GWW	0.793341742
FAST	ITW	0.901580163
FB	GOOGL	0.909993517
FBHS	MAS	0.802090902
FBHS	MHK	0.829219698
FCX	MOS	0.999139135
FCX	NEM	1.113826836
FDX	ITW	0.887410672
FDX	UPS	0.780543461
FFIV	PFG	1.044158105
FIS	FISV	0.81658959
FIS	GPN	0.932752044
FISV	HAS	1.106054545
FISV	HD	0.900744871
FISV	INTU	0.881571492
FISV	IT	1.010887731
FISV	MA	0.827876373
FISV	MCD	1.012836957
FISV	MMC	0.822406979
FISV	ORLY	0.937738606
FISV	PAYX	0.791317932
FISV	RSG	0.93651925
FISV	SNPS	0.929450943
FISV	TDG	1.079246893
FISV	TSS	0.896049487
FISV	VRSK	0.974778277
FISV	VRSN	0.994163318
FISV	XRAY	0.945221253
FITB	RF	0.481855009
FL	NKE	1.183717524
FL	TJX	0.957129173
FLIR	USB	1.004570293
FLR	FLS	0.813660601
FLR	ICE	1.149953341
FLR	JEC	0.69992512
FLR	PWR	0.915579255
FLS	PNR	0.753061084
FMC	PX	0.941419356
FOX	FOXA	0.227488782
FOX	VIAB	0.964725469
FRT	HCN	0.808532429
FRT	O	0.727272014
FRT	PLD	0.726596637
FRT	PSA	0.814433996
FRT	REG	0.528404331
FRT	SPG	0.65137815
FTI	HP	0.774275773
FTI	NOV	0.767726252
GD	ITW	0.837306113
GD	NOC	0.788617567
GE	ITW	0.853978889
GGP	MAC	0.818700699
GGP	SPG	0.65659875
GIS	HSY	0.951542088
GIS	K	0.700708555
GIS	MDLZ	0.854694769
GIS	MKC	0.820992659
GIS	SJM	0.941514685
GIS	SYY	1.037504856
GLW	ITW	0.886228408
GOOG	GOOGL	0.15216391
GOOG	MSFT	0.936808685
GPC	ITW	0.811413868
GPC	TIF	1.001872852
GPS	KSS	1.003525583
GPS	UAA	1.125788397
GS	MS	0.488988324
HAL	LYB	0.841102414
HAL	SLB	0.665284736
HAS	MAT	1.08037912
HBI	LKQ	1.263271894
HCA	UHS	0.731105021
HCN	HCP	0.616038633
HCN	VTR	0.618790978
HD	LOW	0.724154641
HD	MHK	0.92854506
HD	TJX	0.915222318
HD	TSCO	0.995698735
HD	ULTA	1.073051053
HIG	PRU	0.789678883
HOG	NFLX	1.305869351
HOG	PFG	1.038435123
HON	ITW	0.715260632
HON	TXT	0.84043964
HON	VMC	0.959507569
HP	RIG	0.741798052
HP	SLB	0.694798045
HRB	RHI	1.132505775
HRS	PFG	0.925781565
HSIC	XRAY	0.913948855
HST	MAR	0.842374052
HST	SLG	0.913399921
ILMN	TMO	1.038038727
INTC	MSFT	0.933289063
INTC	TXN	0.8456559
IP	IVZ	0.941064668
IPG	OMC	0.748429113
IR	ITW	0.786584036
IR	WYNN	1.135313529
IRM	KIM	1.048740785
ISRG	TMO	1.035818604
ITW	MMC	0.780495878
ITW	MMM	0.741509976
ITW	NUE	0.912543986
ITW	OMC	0.862592583
ITW	PH	0.723539986
ITW	PX	0.83073661
ITW	SWK	0.776536427
ITW	TEL	0.811807032
ITW	UTX	0.834563652
ITW	XYL	0.779831711
IVZ	LKQ	0.957960943
IVZ	LUK	0.823970422
IVZ	MCO	0.782569096
IVZ	NWSA	0.905692255
IVZ	SIG	1.076935158
JBHT	R	0.853036279
JCI	PFG	0.981079126
JNPR	TEL	1.014772153
JPM	USB	0.52538938
JWN	LB	1.019323206
JWN	M	0.865249391
JWN	TJX	0.992448908
KEY	RF	0.478232052
KIM	REG	0.545095049
KLAC	LRCX	0.891650209
KMI	OKE	0.79575712
KO	PEP	0.758936516
KORS	PVH	1.046892837
KR	NAVI	1.222340958
KSS	M	0.819584227
KSU	NSC	0.879591587
L	PFG	0.712006258
LEG	MHK	0.921988345
LEN	MHK	0.89861717
LEN	PHM	0.589737783
LLL	NOC	0.861284521
LLY	PFE	1.004486199
LMT	NOC	0.741674954
LNC	PRU	0.459173104
LNC	UNM	0.504860435
LRCX	TXN	0.857788427
MA	PCLN	0.995606128
MAA	UDR	0.709036984
MAR	WYN	0.788727574
MCHP	MU	0.964123975
MCHP	QCOM	1.069752067
MCHP	TXN	0.695433812
MCO	SPGI	0.708359087
MDT	PDCO	0.983855614
MDT	SYK	0.877788419
MET	PRU	0.492102931
MHK	SHW	0.959343116
MHK	WHR	0.912128975
MKC	PEP	0.851384211
MKC	TSN	1.093790378
MLM	VMC	0.644294512
MMC	NLSN	0.994530755
MMC	YUM	1.113744741
MNK	MYL	1.035119024
MO	PEP	0.849722377
MO	PM	0.800324621
MO	RAI	1.091291992
MON	PX	1.006855407
MPC	VLO	1.007478473
MRK	PFE	0.89735356
MRO	MUR	0.600877551
MS	RJF	0.621635184
MTD	PFG	0.889273312
MTD	WAT	0.86851664
MU	WDC	0.966512841
MYL	PRGO	1.059184342
NFX	XEC	0.668748967
NI	WU	1.21577739
NOC	RTN	0.777485032
NTAP	WDC	1.025871355
NUE	V	1.242922543
NVDA	TXN	1.008152264
NWL	PFG	0.988991581
NWS	NWSA	0.269602217
OKE	WMB	0.908494205
PBCT	STI	0.62279298
PCAR	R	0.861109102
PCG	XEL	0.600892375
PEG	XEL	0.62430411
PEP	STZ	0.99289345
PEP	TAP	1.037360997
PEP	VZ	1.002001864
PFG	PRU	0.595247735
PFG	WU	0.934298725
PFG	XRX	1.008283869
PKI	TMO	0.757157523
PLD	WY	0.936013175
PNC	STI	0.476582023
PNC	USB	0.474694506
PNW	XEL	0.503179298
PPG	PX	1.130840265
PSX	VLO	0.7904568
PVH	RL	0.95901368
PVH	VFC	0.847893097
RF	STI	0.463379011
RF	ZION	0.474265722
RJF	SCHW	0.599815928
ROST	TJX	1.129768135
RSG	WM	0.721430631
SCG	XEL	0.538182458
SNA	SWK	0.831628252
SPGI	YHOO	1.055799257
SRCL	VFC	1.108801139
STX	WDC	0.791258519
SYK	ZBH	0.94084658
T	VZ	0.686388961
TEL	TXN	0.848624425
TGT	TJX	0.988359146
TJX	VFC	0.995322912
TMK	UNM	1.019084305
TMO	WAT	0.814458235
TMO	ZTS	1.024205532
TSO	VLO	0.697153537
USB	WFC	0.556254675
WEC	XEL	0.469398273
